Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr12	8602155	8613242	-	AICDA	8613242	protein_coding
chr12	8602155	8613242	-	AICDA	8611001	protein_coding
chr12	8602155	8613242	-	AICDA	8612793	protein_coding
chr12	8602155	8613242	-	AICDA	8612846	protein_coding
chr12	8602155	8613242	-	AICDA	8612767	protein_coding
chr13	100089015	100530437	+	PCCA	100089093	protein_coding
chr13	100089015	100530437	+	PCCA	100102899	protein_coding
chr13	100089015	100530437	+	PCCA	100293224	protein_coding
chr13	100089015	100530437	+	PCCA	100305776	protein_coding
chr13	100089015	100530437	+	PCCA	100368472	protein_coding
chr13	100089015	100530437	+	PCCA	100368499	protein_coding
chr13	100089015	100530437	+	PCCA	100515427	protein_coding
chr13	100089015	100530437	+	PCCA	100089015	protein_coding
chr13	100089015	100530437	+	PCCA	100089044	protein_coding
chr13	100089015	100530437	+	PCCA	100089063	protein_coding
chr13	100089015	100530437	+	PCCA	100089083	protein_coding
chr13	100089015	100530437	+	PCCA	100089096	protein_coding
chr13	100089015	100530437	+	PCCA	100089111	protein_coding
chr13	100089015	100530437	+	PCCA	100089113	protein_coding
chr13	100089015	100530437	+	PCCA	100089117	protein_coding
chr13	100089015	100530437	+	PCCA	100089114	protein_coding
chr13	100089015	100530437	+	PCCA	100089095	protein_coding
chr13	100089015	100530437	+	PCCA	100089098	protein_coding
chr13	100089015	100530437	+	PCCA	100089115	protein_coding
chr13	100089015	100530437	+	PCCA	100089104	protein_coding
chr13	100089015	100530437	+	PCCA	100089116	protein_coding
chr20	20389530	20712644	-	RALGAPA2	20639900	protein_coding
chr20	20389530	20712644	-	RALGAPA2	20712644	protein_coding
chr20	20389530	20712644	-	RALGAPA2	20512600	protein_coding
chr20	20389530	20712644	-	RALGAPA2	20605412	protein_coding
chr20	20389530	20712644	-	RALGAPA2	20712632	protein_coding
chr20	20389530	20712644	-	RALGAPA2	20712631	protein_coding
chr8	22105748	22109419	-	NUDT18	22109419	protein_coding
chr2	68178857	68256237	-	PPP3R1	68252532	protein_coding
chr2	68178857	68256237	-	PPP3R1	68256237	protein_coding
chr2	68178857	68256237	-	PPP3R1	68251148	protein_coding
chr3	121567949	121590622	+	ARGFX	121567949	protein_coding
chr3	121567949	121590622	+	ARGFX	121570714	protein_coding
chr2	151247940	151261863	-	RBM43	151261863	protein_coding
chr2	151247940	151261863	-	RBM43	151261778	protein_coding
chr3	183178041	183428778	-	MCF2L2	183428619	protein_coding
chr3	183178041	183428778	-	MCF2L2	183427977	protein_coding
chr3	183178041	183428778	-	MCF2L2	183428085	protein_coding
chr3	183178041	183428778	-	MCF2L2	183428101	protein_coding
chr3	183178041	183428778	-	MCF2L2	183400548	protein_coding
chr3	183178041	183428778	-	MCF2L2	183428778	protein_coding
chr2	227979955	228181687	-	SPHKAP	228181687	protein_coding
chr2	227979955	228181687	-	SPHKAP	228181626	protein_coding
chr11	85855101	85920021	+	CCDC83	85855101	protein_coding
chr11	85855101	85920021	+	CCDC83	85855383	protein_coding
chr11	85855101	85920021	+	CCDC83	85873231	protein_coding
chr22	39120167	39152719	-	CBX7	39152680	protein_coding
chr22	39120167	39152719	-	CBX7	39152444	protein_coding
chr22	39120167	39152719	-	CBX7	39152552	protein_coding
chr22	39120167	39152719	-	CBX7	39152719	protein_coding
chr22	39120167	39152719	-	CBX7	39152708	protein_coding
chr22	39120167	39152719	-	CBX7	39152682	protein_coding
chr22	39120167	39152719	-	CBX7	39152661	protein_coding
chr22	39120167	39152719	-	CBX7	39152648	protein_coding
chr22	39120167	39152719	-	CBX7	39152572	protein_coding
chr22	39120167	39152719	-	CBX7	39152546	protein_coding
chr22	39120167	39152719	-	CBX7	39152651	protein_coding
chr22	39120167	39152719	-	CBX7	39152617	protein_coding
chr22	39120167	39152719	-	CBX7	39152567	protein_coding
chr22	39120167	39152719	-	CBX7	39152554	protein_coding
chr19	38433691	38595273	+	RYR1	38433691	protein_coding
chr19	38433691	38595273	+	RYR1	38433699	protein_coding
chr11	78215293	78418348	-	GAB2	78417820	protein_coding
chr11	78215293	78418348	-	GAB2	78341880	protein_coding
chr11	78215293	78418348	-	GAB2	78418348	protein_coding
chr11	78215293	78418348	-	GAB2	78417779	protein_coding
chr14	63684216	63728065	-	SGPP1	63728065	protein_coding
chr14	63684216	63728065	-	SGPP1	63728055	protein_coding
chr20	59933643	59949387	+	FAM217B	59933764	protein_coding
chr20	59933643	59949387	+	FAM217B	59940389	protein_coding
chr20	59933643	59949387	+	FAM217B	59942124	protein_coding
chr20	59933643	59949387	+	FAM217B	59933643	protein_coding
chr20	59933643	59949387	+	FAM217B	59940407	protein_coding
chr20	59933643	59949387	+	FAM217B	59940380	protein_coding
chr20	59933643	59949387	+	FAM217B	59940354	protein_coding
chr20	59933643	59949387	+	FAM217B	59940432	protein_coding
chr20	59933643	59949387	+	FAM217B	59940600	protein_coding
chr20	59933643	59949387	+	FAM217B	59940393	protein_coding
chrX	17737115	17754988	+	SCML1	17737449	protein_coding
chrX	17737115	17754988	+	SCML1	17737468	protein_coding
chrX	17737115	17754988	+	SCML1	17737469	protein_coding
chrX	17737115	17754988	+	SCML1	17737493	protein_coding
chrX	17737115	17754988	+	SCML1	17737725	protein_coding
chrX	17737115	17754988	+	SCML1	17738269	protein_coding
chrX	17737115	17754988	+	SCML1	17738313	protein_coding
chrX	17737115	17754988	+	SCML1	17738405	protein_coding
chrX	17737115	17754988	+	SCML1	17741458	protein_coding
chrX	17737115	17754988	+	SCML1	17737115	protein_coding
chrX	17737115	17754988	+	SCML1	17738307	protein_coding
chr14	96392128	96490031	+	AK7	96392128	protein_coding
chr14	96392128	96490031	+	AK7	96392133	protein_coding
chr14	96392128	96490031	+	AK7	96482982	protein_coding
chr14	96392128	96490031	+	AK7	96392143	protein_coding
chr14	96392128	96490031	+	AK7	96392140	protein_coding
chr14	96392128	96490031	+	AK7	96392141	protein_coding
chr12	8076939	8097881	+	NECAP1	8076939	protein_coding
chr12	8076939	8097881	+	NECAP1	8082266	protein_coding
chr12	8076939	8097881	+	NECAP1	8082274	protein_coding
chr12	8076939	8097881	+	NECAP1	8082280	protein_coding
chr12	8076939	8097881	+	NECAP1	8082281	protein_coding
chr12	8076939	8097881	+	NECAP1	8082787	protein_coding
chr12	8076939	8097881	+	NECAP1	8092881	protein_coding
chr21	36034534	36079389	-	SETD4	36060261	protein_coding
chr21	36034534	36079389	-	SETD4	36060526	protein_coding
chr21	36034534	36079389	-	SETD4	36060313	protein_coding
chr21	36034534	36079389	-	SETD4	36060364	protein_coding
chr21	36034534	36079389	-	SETD4	36079389	protein_coding
chr21	36034534	36079389	-	SETD4	36060245	protein_coding
chr21	36034534	36079389	-	SETD4	36060363	protein_coding
chr21	36034534	36079389	-	SETD4	36060300	protein_coding
chr21	36034534	36079389	-	SETD4	36060242	protein_coding
chr21	36034534	36079389	-	SETD4	36060550	protein_coding
chr21	36034534	36079389	-	SETD4	36060344	protein_coding
chr21	36034534	36079389	-	SETD4	36060314	protein_coding
chr21	36034534	36079389	-	SETD4	36060262	protein_coding
chr21	36034534	36079389	-	SETD4	36060515	protein_coding
chr21	36034534	36079389	-	SETD4	36060510	protein_coding
chr21	36034534	36079389	-	SETD4	36060488	protein_coding
chr21	36034534	36079389	-	SETD4	36060284	protein_coding
chr21	36034534	36079389	-	SETD4	36060272	protein_coding
chr21	36034534	36079389	-	SETD4	36060528	protein_coding
chr2	233059967	233207903	+	INPP5D	233059967	protein_coding
chr2	233059967	233207903	+	INPP5D	233060342	protein_coding
chr2	233059967	233207903	+	INPP5D	233161724	protein_coding
chr2	233059967	233207903	+	INPP5D	233195437	protein_coding
chr22	24806169	24927578	+	SGSM1	24806169	protein_coding
chr22	24806169	24927578	+	SGSM1	24806211	protein_coding
chr22	24806169	24927578	+	SGSM1	24806319	protein_coding
chr22	24806169	24927578	+	SGSM1	24806247	protein_coding
chr22	24806169	24927578	+	SGSM1	24806252	protein_coding
chr22	24806169	24927578	+	SGSM1	24806218	protein_coding
chr11	2132538	2161209	-	INS-IGF2	2161209	protein_coding
chr8	58490178	58500163	-	CYP7A1	58500163	protein_coding
chr20	48624249	48828096	-	PREX1	48827999	protein_coding
chr20	48624249	48828096	-	PREX1	48692684	protein_coding
chr20	48624249	48828096	-	PREX1	48828096	protein_coding
chr3	108743424	108757410	-	RETNLB	108757410	protein_coding
chr3	38282294	38318575	+	SLC22A14	38282294	protein_coding
chr3	38282294	38318575	+	SLC22A14	38305936	protein_coding
chr11	2159779	2161221	-	INS	2161204	protein_coding
chr11	2159779	2161221	-	INS	2161209	protein_coding
chr11	2159779	2161221	-	INS	2161221	protein_coding
chr11	2159779	2161221	-	INS	2160971	protein_coding
chr11	2268498	2270588	-	ASCL2	2270588	protein_coding
chr3	102099244	102479841	+	ZPLD1	102099244	protein_coding
chr3	102099244	102479841	+	ZPLD1	102435015	protein_coding
chr11	118401602	118482737	+		118401602	protein_coding
chr11	118401602	118482737	+		118401607	protein_coding
chr11	114678527	114707069	+	NXPE2	114678527	protein_coding
chr14	77672404	77708023	-	ALKBH1	77708023	protein_coding
chr14	77672404	77708023	-	ALKBH1	77708022	protein_coding
chrX	14690388	14873255	-	FANCB	14873255	protein_coding
chrX	14690388	14873255	-	FANCB	14873057	protein_coding
chrX	14690388	14873255	-	FANCB	14873064	protein_coding
chrX	14690388	14873255	-	FANCB	14873059	protein_coding
chrX	14690388	14873255	-	FANCB	14873069	protein_coding
chrX	14690388	14873255	-	FANCB	14873238	protein_coding
chrX	14690388	14873255	-	FANCB	14873052	protein_coding
chrX	14690388	14873255	-	FANCB	14873037	protein_coding
chr11	65040901	65044828	+	SAC3D1	65040901	protein_coding
chr11	65040901	65044828	+	SAC3D1	65040970	protein_coding
chr11	65040901	65044828	+	SAC3D1	65041210	protein_coding
chr11	65040901	65044828	+	SAC3D1	65041245	protein_coding
chr11	65044818	65058553	-	NAALADL1	65046264	protein_coding
chr11	65044818	65058553	-	NAALADL1	65058553	protein_coding
chr11	65044818	65058553	-	NAALADL1	65048433	protein_coding
chr11	65044818	65058553	-	NAALADL1	65058521	protein_coding
chr11	65044818	65058553	-	NAALADL1	65047937	protein_coding
chr11	65044818	65058553	-	NAALADL1	65047886	protein_coding
chr11	65044818	65058553	-	NAALADL1	65048473	protein_coding
chr11	65044818	65058553	-	NAALADL1	65047861	protein_coding
chr11	65044818	65058553	-	NAALADL1	65048483	protein_coding
chr11	65044818	65058553	-	NAALADL1	65048457	protein_coding
chr11	65044818	65058553	-	NAALADL1	65047933	protein_coding
chr14	74493756	74497106	+	ISCA2	74493765	protein_coding
chr14	74493756	74497106	+	ISCA2	74493756	protein_coding
chr14	74493756	74497106	+	ISCA2	74493758	protein_coding
chr19	6494319	6502848	-	TUBB4A	6502309	protein_coding
chr19	6494319	6502848	-	TUBB4A	6502212	protein_coding
chr19	6494319	6502848	-	TUBB4A	6501787	protein_coding
chr19	6494319	6502848	-	TUBB4A	6502803	protein_coding
chr19	6494319	6502848	-	TUBB4A	6502844	protein_coding
chr19	6494319	6502848	-	TUBB4A	6502338	protein_coding
chr19	6494319	6502848	-	TUBB4A	6502337	protein_coding
chr19	6494319	6502848	-	TUBB4A	6502848	protein_coding
chr14	67385652	67412176	-	PLEK2	67412165	protein_coding
chr14	67385652	67412176	-	PLEK2	67392705	protein_coding
chr14	67385652	67412176	-	PLEK2	67397670	protein_coding
chr14	67385652	67412176	-	PLEK2	67412176	protein_coding
chr20	50081122	50115959	-	UBE2V1	50113139	protein_coding
chr20	50081122	50115959	-	UBE2V1	50113150	protein_coding
chr20	50081122	50115959	-	UBE2V1	50113198	protein_coding
chr20	50081122	50115959	-	UBE2V1	50115954	protein_coding
chr20	50081122	50115959	-	UBE2V1	50113146	protein_coding
chr20	50081122	50115959	-	UBE2V1	50113234	protein_coding
chr20	50081122	50115959	-	UBE2V1	50113172	protein_coding
chr20	50081122	50115959	-	UBE2V1	50113168	protein_coding
chr3	4493345	4847506	+	ITPR1	4493345	protein_coding
chr3	4493345	4847506	+	ITPR1	4493348	protein_coding
chr3	4493345	4847506	+	ITPR1	4493350	protein_coding
chr3	4493345	4847506	+	ITPR1	4493452	protein_coding
chr3	4493345	4847506	+	ITPR1	4493453	protein_coding
chr3	4493345	4847506	+	ITPR1	4493454	protein_coding
chr3	4493345	4847506	+	ITPR1	4493550	protein_coding
chr3	4493345	4847506	+	ITPR1	4493561	protein_coding
chr3	4493345	4847506	+	ITPR1	4516487	protein_coding
chr3	4493345	4847506	+	ITPR1	4670886	protein_coding
chr3	4493345	4847506	+	ITPR1	4675141	protein_coding
chr3	4493345	4847506	+	ITPR1	4680678	protein_coding
chr3	4493345	4847506	+	ITPR1	4685173	protein_coding
chr3	4493345	4847506	+	ITPR1	4699831	protein_coding
chr3	4493345	4847506	+	ITPR1	4706167	protein_coding
chr3	4493345	4847506	+	ITPR1	4706198	protein_coding
chr3	4493345	4847506	+	ITPR1	4814528	protein_coding
chr3	4493345	4847506	+	ITPR1	4814609	protein_coding
chr3	4493345	4847506	+	ITPR1	4814619	protein_coding
chr3	4493345	4847506	+	ITPR1	4814639	protein_coding
chrX	134237047	134246842	+	CCDC160	134237047	protein_coding
chrX	134237047	134246842	+	CCDC160	134237182	protein_coding
chrX	134237047	134246842	+	CCDC160	134237227	protein_coding
chr22	41947178	41958942	+	SMIM45	41947194	protein_coding
chr22	41947178	41958942	+	SMIM45	41952150	protein_coding
chr22	41947178	41958942	+	SMIM45	41947236	protein_coding
chr22	41947178	41958942	+	SMIM45	41947551	protein_coding
chr22	41947178	41958942	+	SMIM45	41952119	protein_coding
chr22	41947178	41958942	+	SMIM45	41952131	protein_coding
chr22	41947178	41958942	+	SMIM45	41952138	protein_coding
chr22	41947178	41958942	+	SMIM45	41947178	protein_coding
chr22	41947178	41958942	+	SMIM45	41952154	protein_coding
chr22	41947178	41958942	+	SMIM45	41952309	protein_coding
chr22	41947178	41958942	+	SMIM45	41952316	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255155	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255185	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255192	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255183	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255124	protein_coding
chrX	103252863	103255204	-	TCEAL8	103254958	protein_coding
chrX	103252863	103255204	-	TCEAL8	103254435	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255204	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255188	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255177	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255170	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255167	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255157	protein_coding
chrX	103252863	103255204	-	TCEAL8	103255069	protein_coding
chr14	24630954	24634267	-	GZMB	24634190	protein_coding
chr14	24630954	24634267	-	GZMB	24634209	protein_coding
chr14	24630954	24634267	-	GZMB	24634267	protein_coding
chr14	24630954	24634267	-	GZMB	24634196	protein_coding
chr12	8123617	8138607	+	CLEC4A	8123617	protein_coding
chr12	8123617	8138607	+	CLEC4A	8123853	protein_coding
chr12	8123617	8138607	+	CLEC4A	8123879	protein_coding
chr12	8123617	8138607	+	CLEC4A	8123912	protein_coding
chr22	37807872	37817386	+	GCAT	37807905	protein_coding
chr22	37807872	37817386	+	GCAT	37807916	protein_coding
chr22	37807872	37817386	+	GCAT	37807934	protein_coding
chr22	37807872	37817386	+	GCAT	37808014	protein_coding
chr22	37807872	37817386	+	GCAT	37807872	protein_coding
chr22	37807872	37817386	+	GCAT	37807876	protein_coding
chr22	37807872	37817386	+	GCAT	37807927	protein_coding
chr22	37807872	37817386	+	GCAT	37807912	protein_coding
chr22	37807872	37817386	+	GCAT	37807918	protein_coding
chr22	37807872	37817386	+	GCAT	37807925	protein_coding
chr22	37807872	37817386	+	GCAT	37807938	protein_coding
chr22	37807872	37817386	+	GCAT	37807946	protein_coding
chr22	37807872	37817386	+	GCAT	37807942	protein_coding
chr22	37807872	37817386	+	GCAT	37807939	protein_coding
chr22	37807872	37817386	+	GCAT	37807873	protein_coding
chr19	16324826	16328685	+	KLF2	16324826	protein_coding
chr19	16324826	16328685	+	KLF2	16324840	protein_coding
chr19	20358163	20371960	+		20358163	protein_coding
chr19	20358163	20371960	+		20362626	protein_coding
chr19	5558167	5578349	-	TINCR	5567953	protein_coding
chrX	152826994	152830782	-	CETN2	152830757	protein_coding
chrX	152826994	152830782	-	CETN2	152830782	protein_coding
chr14	24423886	24430972	-	CBLN3	24429668	protein_coding
chr14	24423886	24430972	-	CBLN3	24430954	protein_coding
chr14	24423886	24430972	-	CBLN3	24430972	protein_coding
chr14	24423886	24430972	-	CBLN3	24430916	protein_coding
chr19	14112324	14112476	-	SMIM46	14112476	protein_coding
chr11	65066300	65084164	-	CDCA5	65079389	protein_coding
chr11	65066300	65084164	-	CDCA5	65079415	protein_coding
chr11	65066300	65084164	-	CDCA5	65084040	protein_coding
chr11	65066300	65084164	-	CDCA5	65084047	protein_coding
chr19	56774547	56840731	-	ZIM2	56840726	protein_coding
chr19	56774547	56840731	-	ZIM2	56795511	protein_coding
chr19	56774547	56840731	-	ZIM2	56836078	protein_coding
chr19	56774547	56840731	-	ZIM2	56840729	protein_coding
chr19	56774547	56840731	-	ZIM2	56824314	protein_coding
chr6	146598967	146815462	+	ADGB	146598970	protein_coding
chr6	146598967	146815462	+	ADGB	146598972	protein_coding
chr6	146598967	146815462	+	ADGB	146599041	protein_coding
chr6	146598967	146815462	+	ADGB	146656933	protein_coding
chr6	146598967	146815462	+	ADGB	146736518	protein_coding
chr6	146598967	146815462	+	ADGB	146770439	protein_coding
chr6	146598967	146815462	+	ADGB	146770445	protein_coding
chr6	146598967	146815462	+	ADGB	146770471	protein_coding
chrX	119474802	119591083	+	UBE2A	119474802	protein_coding
chrX	119474802	119591083	+	UBE2A	119574146	protein_coding
chrX	119474802	119591083	+	UBE2A	119574536	protein_coding
chrX	119474802	119591083	+	UBE2A	119574546	protein_coding
chrX	119474802	119591083	+	UBE2A	119574563	protein_coding
chrX	119474802	119591083	+	UBE2A	119574748	protein_coding
chrX	119474802	119591083	+	UBE2A	119574393	protein_coding
chr12	8157015	8188537	+	ZNF705A	8157015	protein_coding
chr12	8157015	8188537	+	ZNF705A	8168842	protein_coding
chr12	8157015	8188537	+	ZNF705A	8172537	protein_coding
chr12	8157015	8188537	+	ZNF705A	8175857	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442776	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442858	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442448	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442694	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442765	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442375	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442441	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442453	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442266	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442437	protein_coding
chr14	24439766	24442905	-	SDR39U1	24442783	protein_coding
chr2	11155198	11178870	+	SLC66A3	11155198	protein_coding
chr2	11155198	11178870	+	SLC66A3	11155372	protein_coding
chr2	11155198	11178870	+	SLC66A3	11155467	protein_coding
chr2	11155198	11178870	+	SLC66A3	11155535	protein_coding
chr2	11155198	11178870	+	SLC66A3	11155609	protein_coding
chr20	6070288	6123644	-	FERMT1	6123030	protein_coding
chr20	6070288	6123644	-	FERMT1	6123073	protein_coding
