Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr19	18648128	18684564	+	Carnmt1	18648128	protein_coding
chr6	83520193	83549711	-	Stambp	83549415	protein_coding
chr6	83520193	83549711	-	Stambp	83549711	protein_coding
chr6	83520193	83549711	-	Stambp	83549399	protein_coding
chr18	90528278	90561391	+	Tmx3	90528278	protein_coding
chr18	90528278	90561391	+	Tmx3	90528279	protein_coding
chr18	90528278	90561391	+	Tmx3	90528321	protein_coding
chr1	53436165	53745943	-	Dnah7a	53745920	protein_coding
chr8	85987021	86026431	-	Vps35	86026431	protein_coding
chr19	18690557	18695792	+	D030056L22Rik	18690557	protein_coding
chr19	18690557	18695792	+	D030056L22Rik	18690600	protein_coding
chr12	78908593	78933784	+	Eif2s1	78908593	protein_coding
chr2	70948267	70973270	+	Cybrd1	70948267	protein_coding
chr11	116743266	116766461	+	Mfsd11	116744646	protein_coding
chr11	116743266	116766461	+	Mfsd11	116744904	protein_coding
chr19	18727347	18869875	+	Trpm6	18727347	protein_coding
chr19	18727347	18869875	+	Trpm6	18818001	protein_coding
chr2	155661752	155668845	-	Eif6	155668845	protein_coding
chr2	155661752	155668845	-	Eif6	155668583	protein_coding
chr2	155661752	155668845	-	Eif6	155668686	protein_coding
chr12	78935465	78953738	-	Plek2	78953738	protein_coding
chr12	79008569	79054401	-	Tmem229b	79030252	protein_coding
chr12	79008569	79054401	-	Tmem229b	79054401	protein_coding
chr12	79008569	79054401	-	Tmem229b	79027537	protein_coding
chr12	79008569	79054401	-	Tmem229b	79054051	protein_coding
chr12	79008569	79054401	-	Tmem229b	79054114	protein_coding
chr6	149310384	149464827	+	Bicd1	149310482	protein_coding
chr6	149310384	149464827	+	Bicd1	149310514	protein_coding
chr6	149310384	149464827	+	Bicd1	149310927	protein_coding
chr6	149310384	149464827	+	Bicd1	149418434	protein_coding
chr4	135695535	135699937	-	Lypla2	135699240	protein_coding
chr4	135695535	135699937	-	Lypla2	135699937	protein_coding
chr2	12111443	12306733	-	Itga8	12306733	protein_coding
chr2	12111443	12306733	-	Itga8	12137363	protein_coding
chr12	105750953	105805203	+	Papola	105750953	protein_coding
chr12	105750953	105805203	+	Papola	105750963	protein_coding
chr12	105750953	105805203	+	Papola	105750975	protein_coding
chr12	105750953	105805203	+	Papola	105751005	protein_coding
chr12	105750953	105805203	+	Papola	105751016	protein_coding
chr12	105750953	105805203	+	Papola	105751131	protein_coding
chr12	105750953	105805203	+	Papola	105778559	protein_coding
chr12	105750953	105805203	+	Papola	105778610	protein_coding
chr12	105750953	105805203	+	Papola	105795326	protein_coding
chr9	57847395	57870148	+	Sema7a	57847396	protein_coding
chr18	90597901	90610652	+	Gm45871	90597901	protein_coding
chr18	90597901	90610652	+	Gm45871	90597920	protein_coding
chr19	18907969	19088560	-	Rorb	18978481	protein_coding
chr19	18907969	19088560	-	Rorb	19088560	protein_coding
chr18	11766333	11878278	+	Rbbp8	11766333	protein_coding
chr18	11766333	11878278	+	Rbbp8	11790486	protein_coding
chr18	11766333	11878278	+	Rbbp8	11790899	protein_coding
chr1	53794665	53824383	-	Stk17b	53824383	protein_coding
chr1	53794665	53824383	-	Stk17b	53824316	protein_coding
chr9	90045122	90090124	+	Adamts7	90045122	protein_coding
chr9	90045122	90090124	+	Adamts7	90045131	protein_coding
chr9	90045122	90090124	+	Adamts7	90045255	protein_coding
chr9	90045122	90090124	+	Adamts7	90045279	protein_coding
chr8	118225030	118361881	+	Plcg2	118225030	protein_coding
chr7	90075785	90077877	+	Ccdc89	90075785	protein_coding
chr7	90091937	90097202	+	Crebzf	90091937	protein_coding
chr4	135702771	135714575	-	Pithd1	135714575	protein_coding
chr4	135702771	135714575	-	Pithd1	135713633	protein_coding
chr4	135702771	135714575	-	Pithd1	135714228	protein_coding
chr11	35897483	37126791	-	Tenm2	37126709	protein_coding
chr11	35897483	37126791	-	Tenm2	36834993	protein_coding
chr16	8451093	8455576	-	Tmem186	8455576	protein_coding
chr1	125320642	125363464	-	Actr3	125363284	protein_coding
chr1	125320642	125363464	-	Actr3	125363464	protein_coding
chr1	125320642	125363464	-	Actr3	125362383	protein_coding
chr1	125320642	125363464	-	Actr3	125363191	protein_coding
chr1	125320642	125363464	-	Actr3	125363444	protein_coding
chr1	125320642	125363464	-	Actr3	125363207	protein_coding
chr16	22287211	22475971	-	Dgkg	22475923	protein_coding
chr16	22287211	22475971	-	Dgkg	22475971	protein_coding
chr3	53356004	53370753	-	Nhlrc3	53370753	protein_coding
chr7	90099908	90106437	-	Tmem126a	90106437	protein_coding
chr10	58649181	58974738	+	Sh3rf3	58649181	protein_coding
chr10	58649181	58974738	+	Sh3rf3	58649280	protein_coding
chr8	118388138	118400428	-	Sdr42e1	118398286	protein_coding
chr8	118388138	118400428	-	Sdr42e1	118400428	protein_coding
chr7	90116646	90125209	-	Tmem126b	90125209	protein_coding
chr3	131027068	131065750	-	Hadh	131065750	protein_coding
chr4	116664920	116676637	+	Mutyh	116664920	protein_coding
chr4	116664920	116676637	+	Mutyh	116664922	protein_coding
chr8	86026261	86034907	+	Orc6	86026261	protein_coding
chr8	86026261	86034907	+	Orc6	86026318	protein_coding
chr8	86026261	86034907	+	Orc6	86026420	protein_coding
chr7	127503254	127509393	+	Bckdk	127503254	protein_coding
chr7	127503254	127509393	+	Bckdk	127503812	protein_coding
chr7	127503254	127509393	+	Bckdk	127503934	protein_coding
chr7	127503254	127509393	+	Bckdk	127504089	protein_coding
chr7	127503254	127509393	+	Bckdk	127506412	protein_coding
chr2	180948252	180956293	-	Stmn3	180956293	protein_coding
chr6	83621524	83633169	-	Clec4f	83633169	protein_coding
chr11	116809689	116877774	+	Mgat5b	116809689	protein_coding
chr11	116809689	116877774	+	Mgat5b	116857622	protein_coding
chr10	128030326	128045873	+	Gls2	128030326	protein_coding
chr10	128030326	128045873	+	Gls2	128030506	protein_coding
chr10	128030326	128045873	+	Gls2	128042794	protein_coding
chr19	46871756	47003592	-	Nt5c2	46958007	protein_coding
chr19	46871756	47003592	-	Nt5c2	46950747	protein_coding
chr19	46871756	47003592	-	Nt5c2	46917664	protein_coding
chr19	46871756	47003592	-	Nt5c2	46950359	protein_coding
chr19	46871756	47003592	-	Nt5c2	47003592	protein_coding
chr19	46871756	47003592	-	Nt5c2	46950980	protein_coding
chr13	112600604	112646620	+	Il6st	112600604	protein_coding
chr13	112600604	112646620	+	Il6st	112600615	protein_coding
chr13	112600604	112646620	+	Il6st	112600646	protein_coding
chr13	112600604	112646620	+	Il6st	112604127	protein_coding
chr13	112600604	112646620	+	Il6st	112609133	protein_coding
chr13	112600604	112646620	+	Il6st	112611580	protein_coding
chr13	112600604	112646620	+	Il6st	112611542	protein_coding
chr6	83648197	83654839	-	Cd207	83654839	protein_coding
chr2	12352074	12424281	-	Mindy3	12424281	protein_coding
chr2	12352074	12424281	-	Mindy3	12424221	protein_coding
chr2	12352074	12424281	-	Mindy3	12424260	protein_coding
chr2	12352074	12424281	-	Mindy3	12414876	protein_coding
chr2	12352074	12424281	-	Mindy3	12424202	protein_coding
chr3	53371087	53389176	+	Proser1	53371087	protein_coding
chr5	147366971	147485312	+	Pan3	147366971	protein_coding
chr5	147366971	147485312	+	Pan3	147367263	protein_coding
chr5	147366971	147485312	+	Pan3	147387470	protein_coding
chr5	147366971	147485312	+	Pan3	147387550	protein_coding
chr5	147366971	147485312	+	Pan3	147456497	protein_coding
chr5	147366971	147485312	+	Pan3	147476087	protein_coding
chr6	18050963	18109060	-	Asz1	18109056	protein_coding
chr8	118428643	118485766	+	Hsd17b2	118428643	protein_coding
chr3	131082090	131096876	-	Cyp2u1	131096873	protein_coding
chr3	131082090	131096876	-	Cyp2u1	131096849	protein_coding
chr18	11972277	12078687	+	Cables1	11972277	protein_coding
chr18	11972277	12078687	+	Cables1	11972331	protein_coding
chr8	118518384	118528682	-	Mphosph6	118528682	protein_coding
chr3	53396074	53415923	+	Stoml3	53396148	protein_coding
chr16	8455538	8480331	+	Pmm2	8455538	protein_coding
chr16	8455538	8480331	+	Pmm2	8455620	protein_coding
chr8	63404043	63810137	+	Spock3	63404043	protein_coding
chr8	63404043	63810137	+	Spock3	63404266	protein_coding
chr8	63404043	63810137	+	Spock3	63404395	protein_coding
chr8	63404043	63810137	+	Spock3	63404834	protein_coding
chrX	142585227	142610410	-	Capn6	142610410	protein_coding
chr11	60630884	60668191	-	Top3a	60668191	protein_coding
chr11	60630884	60668191	-	Top3a	60668113	protein_coding
chr11	60630884	60668191	-	Top3a	60668091	protein_coding
chr11	60630884	60668191	-	Top3a	60668090	protein_coding
chr11	60630884	60668191	-	Top3a	60668125	protein_coding
chr1	16711949	16727266	-	Eloc	16727108	protein_coding
chr1	16711949	16727266	-	Eloc	16727266	protein_coding
chr1	16711949	16727266	-	Eloc	16727242	protein_coding
chr1	16711949	16727266	-	Eloc	16727262	protein_coding
chr1	16711949	16727266	-	Eloc	16727138	protein_coding
chr1	16711949	16727266	-	Eloc	16718263	protein_coding
chr1	16711949	16727266	-	Eloc	16726849	protein_coding
chr3	97314766	97329336	-	Or13l2	97329336	protein_coding
chr3	97314766	97329336	-	Or13l2	97318495	protein_coding
chr4	116677101	116678904	-	Hpdl	116678904	protein_coding
chr3	53421359	53564776	-	Frem2	53564776	protein_coding
chr17	40532668	40553179	-	Crisp3	40553179	protein_coding
chr4	135730679	135749074	-	Eloa	135749074	protein_coding
chr18	12097507	12254594	-	Tmem241	12207688	protein_coding
chr18	12097507	12254594	-	Tmem241	12254571	protein_coding
chr18	12097507	12254594	-	Tmem241	12254587	protein_coding
chr18	12097507	12254594	-	Tmem241	12254537	protein_coding
chr6	83688246	83715295	+	Vax2	83688246	protein_coding
chr7	28580847	28592988	+	Capn12	28580847	protein_coding
chr6	128386407	128401894	-	Itfg2	128401894	protein_coding
chr6	128386407	128401894	-	Itfg2	128387343	protein_coding
chr6	128386407	128401894	-	Itfg2	128401881	protein_coding
chr6	128386407	128401894	-	Itfg2	128401832	protein_coding
chr17	27152026	27156882	+	Phf1	27152026	protein_coding
chr17	27152026	27156882	+	Phf1	27152123	protein_coding
chr17	27152026	27156882	+	Phf1	27152434	protein_coding
chrX	8005214	8012119	-	Rbm3	8011936	protein_coding
chrX	8005214	8012119	-	Rbm3	8011918	protein_coding
chrX	8005214	8012119	-	Rbm3	8012119	protein_coding
chrX	8005214	8012119	-	Rbm3	8011962	protein_coding
chrX	8005214	8012119	-	Rbm3	8011935	protein_coding
chrX	8005214	8012119	-	Rbm3	8012012	protein_coding
chr4	88012866	88329248	+	Focad	88039536	protein_coding
chr4	88012866	88329248	+	Focad	88012867	protein_coding
chr4	88012866	88329248	+	Focad	88318802	protein_coding
chr16	22623953	22630327	-	Crygs	22630327	protein_coding
chr10	106769378	106959529	-	Acss3	106959444	protein_coding
chr10	106769378	106959529	-	Acss3	106959529	protein_coding
chr16	8476444	8490019	-	Carhsp1	8490019	protein_coding
chr1	125488332	125523557	+	Slc35f5	125488332	protein_coding
chr1	125488332	125523557	+	Slc35f5	125488753	protein_coding
chr7	110367413	110411612	+	Ampd3	110367413	protein_coding
chr7	110367413	110411612	+	Ampd3	110368118	protein_coding
chr7	110367413	110411612	+	Ampd3	110371811	protein_coding
chr7	110367413	110411612	+	Ampd3	110372879	protein_coding
chr7	110367413	110411612	+	Ampd3	110373451	protein_coding
chr7	110367413	110411612	+	Ampd3	110376897	protein_coding
chr16	8498634	8501775	+	Litafd	8498634	protein_coding
chr16	8498634	8501775	+	Litafd	8500694	protein_coding
chr16	22631964	22676419	-	Tbccd1	22676419	protein_coding
chr16	22631964	22676419	-	Tbccd1	22676417	protein_coding
chr16	22631964	22676419	-	Tbccd1	22675615	protein_coding
chr16	22631964	22676419	-	Tbccd1	22663393	protein_coding
chr13	38776818	38819085	-	Bloc1s5	38819068	protein_coding
chr13	38776818	38819085	-	Bloc1s5	38819085	protein_coding
chr13	38776818	38819085	-	Bloc1s5	38819037	protein_coding
chr3	53752507	53752699	+	Gm10985	53752507	protein_coding
chr3	131270529	131349432	+	Papss1	131270529	protein_coding
chr3	131270529	131349432	+	Papss1	131270657	protein_coding
chr3	131270529	131349432	+	Papss1	131270658	protein_coding
chr3	131270529	131349432	+	Papss1	131270660	protein_coding
chr15	97752306	97808511	-	Vdr	97806191	protein_coding
chr15	97752306	97808511	-	Vdr	97794694	protein_coding
chr15	97752306	97808511	-	Vdr	97808511	protein_coding
chr15	97752306	97808511	-	Vdr	97807443	protein_coding
chr9	57913694	57934306	+	Cyp11a1	57913694	protein_coding
chr9	57913694	57934306	+	Cyp11a1	57921954	protein_coding
chr9	57913694	57934306	+	Cyp11a1	57924679	protein_coding
chr1	16735431	16748499	+	Tmem70	16735431	protein_coding
chr1	16735431	16748499	+	Tmem70	16735434	protein_coding
chr8	119010472	120051660	+	Cdh13	119010472	protein_coding
chr13	38828183	38843034	-	Eef1e1	38843034	protein_coding
chr6	128406698	128415640	-	Fkbp4	128415640	protein_coding
chr6	128406698	128415640	-	Fkbp4	128415103	protein_coding
chr6	128406698	128415640	-	Fkbp4	128414616	protein_coding
chr17	40604649	40630098	-	Crisp1	40630098	protein_coding
chr10	128045777	128047676	-	Spryd4	128047676	protein_coding
chr10	128061707	128067681	+	Mip	128061707	protein_coding
chr19	47003137	47013766	+	Ina	47003137	protein_coding
chr1	125604732	125801599	+	Gpr39	125604732	protein_coding
chr9	90084080	90152857	-	Tbc1d2b	90152822	protein_coding
chr9	90084080	90152857	-	Tbc1d2b	90152824	protein_coding
chr13	83652153	83815199	+	Mef2c	83652153	protein_coding
chr13	83652153	83815199	+	Mef2c	83652325	protein_coding
chr13	83652153	83815199	+	Mef2c	83652359	protein_coding
chr13	83652153	83815199	+	Mef2c	83671592	protein_coding
chr13	83652153	83815199	+	Mef2c	83672410	protein_coding
chr13	83652153	83815199	+	Mef2c	83672654	protein_coding
chr13	83652153	83815199	+	Mef2c	83672732	protein_coding
chr13	83652153	83815199	+	Mef2c	83672973	protein_coding
chr13	83652153	83815199	+	Mef2c	83672974	protein_coding
chr13	83652153	83815199	+	Mef2c	83672980	protein_coding
chr13	83652153	83815199	+	Mef2c	83672985	protein_coding
chr13	83652153	83815199	+	Mef2c	83673010	protein_coding
chr13	83652153	83815199	+	Mef2c	83678257	protein_coding
chr13	83652153	83815199	+	Mef2c	83720467	protein_coding
chr13	83652153	83815199	+	Mef2c	83720500	protein_coding
chr13	83652153	83815199	+	Mef2c	83721726	protein_coding
chr13	83652153	83815199	+	Mef2c	83721741	protein_coding
chr13	83652153	83815199	+	Mef2c	83721744	protein_coding
chr13	83652153	83815199	+	Mef2c	83723264	protein_coding
chr13	83652153	83815199	+	Mef2c	83723329	protein_coding
chr13	83652153	83815199	+	Mef2c	83723796	protein_coding
chr13	83652153	83815199	+	Mef2c	83773722	protein_coding
chr13	83652153	83815199	+	Mef2c	83801007	protein_coding
chr1	16758275	16779835	+	Ly96	16758657	protein_coding
chr1	16758275	16779835	+	Ly96	16758732	protein_coding
chr7	127511688	127525009	+	Kat8	127511688	protein_coding
chr7	127511688	127525009	+	Kat8	127513327	protein_coding
chr10	58977449	59057669	-	Septin10	59057669	protein_coding
chr10	58977449	59057669	-	Septin10	59014679	protein_coding
chr19	47022056	47039345	-	Pcgf6	47039343	protein_coding
chr17	75742891	75836049	+	Rasgrp3	75742921	protein_coding
chr17	75742891	75836049	+	Rasgrp3	75772481	protein_coding
chr17	75742891	75836049	+	Rasgrp3	75772567	protein_coding
chr17	75742891	75836049	+	Rasgrp3	75798099	protein_coding
chr16	22676595	22698384	+	Dnajb11	22676595	protein_coding
chr16	22676595	22698384	+	Dnajb11	22676616	protein_coding
chr16	22676595	22698384	+	Dnajb11	22688177	protein_coding
chr6	83719972	83735837	+	Atp6v1b1	83719972	protein_coding
chr6	83719972	83735837	+	Atp6v1b1	83720046	protein_coding
chr6	83719972	83735837	+	Atp6v1b1	83720076	protein_coding
chr11	60668350	60679113	+	Smcr8	60668350	protein_coding
chr11	60668350	60679113	+	Smcr8	60668351	protein_coding
chr1	125795359	125840838	-	Lypd1	125839951	protein_coding
chr1	125795359	125840838	-	Lypd1	125839124	protein_coding
chr1	125795359	125840838	-	Lypd1	125840665	protein_coding
chr1	125795359	125840838	-	Lypd1	125838645	protein_coding
chr1	125795359	125840838	-	Lypd1	125840838	protein_coding
chr15	97862081	97868156	+	Tmem106c	97862081	protein_coding
chr15	97862081	97868156	+	Tmem106c	97862110	protein_coding
chr15	97862081	97868156	+	Tmem106c	97862111	protein_coding
chr15	97862081	97868156	+	Tmem106c	97862120	protein_coding
chr15	97862081	97868156	+	Tmem106c	97862137	protein_coding
chr9	42875138	43018534	-	Arhgef12	43017282	protein_coding
chr9	42875138	43018534	-	Arhgef12	43016781	protein_coding
chr11	40570141	40586030	-	Mat2b	40583601	protein_coding
chr11	40570141	40586030	-	Mat2b	40586030	protein_coding
chr19	47056185	47071918	+	Taf5	47056185	protein_coding
chr8	86050932	86112974	-	Mylk3	86091953	protein_coding
chr8	86050932	86112974	-	Mylk3	86107607	protein_coding
chr8	86050932	86112974	-	Mylk3	86091976	protein_coding
chr8	86050932	86112974	-	Mylk3	86112974	protein_coding
chr1	17034784	17168113	-	Jph1	17168113	protein_coding
chr3	131791053	131886065	+	Dkk2	131791053	protein_coding
chr7	127524888	127529276	-	Prss8	127529276	protein_coding
chr19	47071903	47079086	-	Atp5mk	47079064	protein_coding
chr19	47071903	47079086	-	Atp5mk	47079082	protein_coding
chr19	47071903	47079086	-	Atp5mk	47079086	protein_coding
chr10	59057775	59062256	+	Sowahc	59057775	protein_coding
chr1	17215586	17234495	+	Gdap1	17215586	protein_coding
chr10	107107547	107257335	+	Lin7a	107107547	protein_coding
chr10	107107547	107257335	+	Lin7a	107107567	protein_coding
chr10	107107547	107257335	+	Lin7a	107108255	protein_coding
chr18	12261798	12290444	+	Riok3	12261798	protein_coding
chr18	12261798	12290444	+	Riok3	12272434	protein_coding
chr3	53760797	53771251	-	Ufm1	53771251	protein_coding
chr3	53760797	53771251	-	Ufm1	53771187	protein_coding
chr16	8507459	8610172	-	Usp7	8610172	protein_coding
chr16	8507459	8610172	-	Usp7	8556206	protein_coding
chr19	47079207	47120304	+	Pdcd11	47079207	protein_coding
chr12	79075937	79128429	+	Plekhh1	79075937	protein_coding
chr12	79075937	79128429	+	Plekhh1	79076468	protein_coding
chr12	79075937	79128429	+	Plekhh1	79082410	protein_coding
chr5	108794559	108817538	-	Dgkq	108808677	protein_coding
chr6	83739626	83745308	+	Ankrd53	83739626	protein_coding
chr6	83739626	83745308	+	Ankrd53	83739668	protein_coding
chr7	110399639	110443664	-	Rnf141	110443664	protein_coding
chr7	110399639	110443664	-	Rnf141	110436736	protein_coding
chr7	110399639	110443664	-	Rnf141	110443557	protein_coding
chr7	110399639	110443664	-	Rnf141	110420490	protein_coding
chr7	110399639	110443664	-	Rnf141	110443333	protein_coding
chr7	110399639	110443664	-	Rnf141	110443651	protein_coding
chr7	110399639	110443664	-	Rnf141	110443609	protein_coding
chr7	110399639	110443664	-	Rnf141	110443364	protein_coding
chr17	27152793	27158543	-	Cuta	27158543	protein_coding
chr17	27152793	27158543	-	Cuta	27158517	protein_coding
chr15	44969680	44978316	-	Kcnv1	44978223	protein_coding
chr6	83745867	83752795	-	Tex261	83752795	protein_coding
chr10	107318769	107321995	-	Myf5	107321995	protein_coding
chr3	132335581	132351112	+	Gimd1	132335581	protein_coding
chr3	132335581	132351112	+	Gimd1	132335583	protein_coding
chr3	132335581	132351112	+	Gimd1	132335776	protein_coding
chr3	132335581	132351112	+	Gimd1	132335952	protein_coding
chr3	132335581	132351112	+	Gimd1	132340486	protein_coding
